timestamp,debit_eau,pression_eau,gaz_ppm,fumee,flamme,tension,courant,temperature,humidite,anomalie
1/1/2025 0:54,1.057748068,4.357883797,430.0223554,0.7308116,0,242.5594215,0.066770137,29.56846913,53.45944225,fuite_gaz
1/1/2025 0:55,1.171093547,1.692061638,66.91341036,0.260186977,0,224.9367903,14.25370013,15.6058807,59.47423159,normal
1/1/2025 0:56,0.688373663,1.055307656,454.4717834,0.935048293,1,237.8899451,6.079407554,12.82634645,62.32843622,fuite_gaz
1/1/2025 0:57,0.853111794,2.5523294,489.0281637,0.643646104,1,231.2746826,12.1006355,11.68922308,32.69864342,fuite_gaz
1/1/2025 0:58,0.209695497,3.944256417,350.3548411,0.202084119,1,239.9287433,5.655741148,30.49159411,61.2783033,fuite_gaz
1/1/2025 0:59,0.17179511,4.886910934,492.9148872,0.30604203,1,212.0018561,14.60088379,32.05299318,36.56164626,fuite_gaz
1/1/2025 1:00,1.002604443,4.534615517,419.896329,0.533051007,1,223.4413712,3.734542636,23.15070164,21.66164719,fuite_gaz
1/1/2025 1:01,0.706644309,2.936298448,69.96447506,0.881826734,0,223.4322532,16.6906705,24.11550204,69.13435393,incendie
1/1/2025 1:02,0.84785416,4.251269133,51.71492489,0.79675312,1,233.8724899,1.458025749,20.55504409,65.09717244,incendie
1/1/2025 1:03,1.147498286,1.281321831,59.35932024,0.302048007,0,218.3054537,0.481863317,29.96301442,65.15185377,normal
1/1/2025 1:04,0.95207748,3.28908939,253.358132,0.688486312,1,231.2677542,2.638533377,31.84125482,42.54315545,incendie
1/1/2025 1:05,0.830369101,4.697193652,330.522175,0.00165683,1,249.194381,7.690899637,17.85053209,66.41351849,incendie
1/1/2025 1:06,0.838810741,2.58554059,266.6623202,0.332641047,1,211.7402373,13.13364935,32.51336612,37.39426197,incendie
1/1/2025 1:07,0.455925147,4.840402519,354.7086466,0.839595224,1,230.1377527,9.61196356,16.04261852,37.88121909,fuite_gaz
1/1/2025 1:08,0.046226752,1.882740387,252.3211854,0.151201198,1,215.5315339,9.514197946,15.51031471,41.95545498,incendie
1/1/2025 1:09,0.655076084,1.422535238,69.1537114,0.353395264,1,233.2960498,17.31159468,31.28252984,63.4118413,incendie
1/1/2025 1:10,0.321877009,3.099049344,151.7750172,0.001043317,1,219.6345133,11.18536437,23.00790727,34.89765884,incendie
1/1/2025 1:11,0.612792966,4.628987488,496.6809065,0.023132726,0,246.1003529,10.15214056,11.30865883,24.4603703,fuite_gaz
1/1/2025 1:12,1.28010461,2.245116875,205.638727,0.146018991,1,222.7196391,8.388609747,12.54809987,35.5543555,incendie
1/1/2025 1:14,0.087454113,1.676789064,118.7564221,0.489729344,0,210.16539,4.856188419,14.45903542,39.1340323,normal
1/1/2025 1:15,0.422075838,3.982281584,494.214675,0.900004366,0,243.2845889,3.111326101,34.90837502,63.18338608,fuite_gaz
1/1/2025 1:16,0.440390637,3.228107766,153.7066947,0.084641706,0,220.4673468,9.84735963,27.9340956,24.64387447,normal
1/1/2025 1:17,0.992874772,1.700067902,341.0719553,0.86983687,0,218.064899,13.55528568,20.96665983,59.35665299,incendie
1/1/2025 1:19,1.175847314,3.855024454,79.91254853,0.168894875,1,222.1749582,17.13984513,17.35167399,31.03038637,incendie
1/1/2025 1:20,0.99647031,3.061740917,372.5382638,0.289736494,1,233.3551368,5.662323216,10.72614503,33.99444975,fuite_gaz
1/1/2025 1:21,0.609580292,1.901870551,335.8256733,0.194183483,0,239.4711816,12.90768358,19.12742665,31.91356474,normal
1/1/2025 1:22,1.221030577,1.529175569,356.073078,0.789298457,0,226.7680689,3.465725437,18.95022952,71.65658917,fuite_eau
1/1/2025 1:23,0.25045938,4.829020194,153.9366832,0.725100356,0,214.0535189,17.43839153,13.50350294,37.72709867,normal
1/1/2025 1:24,0.03406811,3.623250153,493.2000421,0.304409346,1,246.8934817,7.177837583,25.76212044,68.76875303,fuite_gaz
1/1/2025 1:25,0.135071791,4.236965934,301.268823,0.05433433,0,235.9000359,3.739223098,19.66482748,37.40854967,normal
1/1/2025 1:26,1.083539026,3.787882116,486.2966775,0.16874076,1,245.6958971,0.394891199,17.46106016,20.22494042,fuite_gaz
1/1/2025 1:27,0.692815845,4.317894661,123.8767488,0.629876361,0,240.7090676,6.175708687,25.11036306,20.41026054,normal
1/1/2025 1:28,0.241907669,1.649963279,232.2947794,0.090372806,1,240.9592685,7.584179458,28.0666408,42.06403967,incendie
1/1/2025 1:29,0.751567163,2.987800898,201.0584835,0.536465501,0,233.5952994,0.702353153,34.76736793,71.25184745,normal
1/1/2025 1:30,0.228468154,3.668499082,389.783717,0.612929012,1,210.2477561,11.10720519,32.12713078,55.50307275,fuite_gaz
1/1/2025 1:31,1.044480563,1.4135596,386.4071462,0.687753608,0,245.3063332,9.094108584,10.38683438,60.77035146,fuite_gaz
1/1/2025 1:32,0.669234413,1.599827797,268.944707,0.125355745,0,243.2369689,9.861249215,13.79419192,44.88059333,normal
1/1/2025 1:33,0.571531839,3.535930377,57.2666019,0.459705881,1,239.080356,2.669457692,23.632507,36.51886827,incendie
1/1/2025 1:35,0.94542389,3.641664716,72.6195502,0.835282597,0,217.3683225,19.35684181,31.82341502,54.76713334,incendie
1/1/2025 1:36,0.542718916,1.144819254,431.1565562,0.46871701,0,221.2743519,7.148314119,30.36465261,22.08982507,fuite_gaz
1/1/2025 1:37,0.131474879,4.881731668,180.3972053,0.40679576,1,216.2848586,15.85922497,23.22005726,53.18573383,incendie
1/1/2025 1:38,0.177008853,1.558027604,103.0651866,0.123460449,0,235.8647524,2.483322795,33.72740662,57.8442394,normal
1/1/2025 1:39,1.442846497,1.930248934,209.3775644,0.694464351,1,227.5356763,2.45642987,18.98648793,42.10528517,fuite_eau
1/1/2025 1:40,1.362871036,4.899869128,84.78019227,0.619789481,1,214.105765,19.9785147,26.30174509,40.51720212,incendie
1/1/2025 1:41,1.049560701,4.084131987,490.4857107,0.71694985,0,233.0254809,12.96725933,27.40070852,67.24532315,fuite_gaz
1/1/2025 1:42,0.398804942,4.746306722,191.7535556,0.656283255,0,223.5594303,13.2966888,22.71293089,42.2526326,normal
1/1/2025 1:43,1.453764566,4.226478771,469.8800145,0.875283828,0,229.6203151,8.518477679,15.39331577,37.18685056,fuite_gaz
1/1/2025 1:44,1.168126356,3.6069379,357.2279109,0.877346106,1,220.4552749,15.22292575,13.87352572,67.08234711,fuite_gaz
1/1/2025 1:45,1.075335284,2.138211995,304.7481443,0.307683258,1,216.4459495,18.56354757,14.03872985,79.09057021,incendie
1/1/2025 1:46,0.674042253,2.307525767,263.9736487,0.182412059,1,228.0325768,1.640064836,19.69789748,31.08719036,incendie
1/1/2025 1:47,0.408362343,4.789084292,359.3210481,0.926477501,1,219.0459348,3.448030319,26.7780065,42.70580275,fuite_gaz
1/1/2025 1:48,0.144586443,4.442502465,358.8239001,0.713039906,1,226.2005438,17.32144291,17.75071971,20.15740239,fuite_gaz
1/1/2025 1:49,1.353903595,2.437961794,54.73447734,0.9709774,0,225.2910127,1.582832492,31.51384541,49.1440144,incendie
1/1/2025 1:50,0.683664435,2.49306967,458.5026855,0.496955704,1,247.6170042,7.182689895,24.89791881,36.97004682,fuite_gaz
1/1/2025 1:51,0.303545047,2.190777561,215.5835392,0.962243357,0,217.4737834,1.664128126,21.35113807,69.53744154,incendie
1/1/2025 1:52,0.458934936,2.304520571,208.9729047,0.122718794,0,221.4576941,8.159415788,18.03567601,74.94631412,normal
1/1/2025 1:53,0.868829353,4.442669865,232.9657447,0.590364562,1,241.6745722,8.943207884,12.8348679,26.97025079,incendie
1/1/2025 1:54,0.265159174,1.042027426,358.3772624,0.496735305,1,221.8344955,3.602646142,23.75175981,71.82817633,fuite_gaz
1/1/2025 1:55,1.284921426,2.744210484,219.2079812,0.002644921,0,229.2105209,1.632896184,19.45411801,32.89914343,normal
1/1/2025 1:56,1.137779295,4.771358714,218.2239779,0.192898715,1,240.4778849,8.347747003,34.07145922,38.47765335,incendie
1/1/2025 1:57,1.079194434,3.170545421,78.55919583,0.153472151,1,210.1755056,10.28979978,28.5605486,73.14455428,incendie
1/1/2025 1:58,0.64813956,2.801783161,237.488749,0.060809288,1,248.2623607,14.74062878,13.38057383,41.91474133,incendie
1/1/2025 1:59,0.940963261,2.249479219,117.2653147,0.948149076,0,228.5133218,14.51992053,23.90148229,21.01189484,incendie
1/1/2025 2:00,0.876146953,1.295650519,435.0151643,0.965367185,0,240.3779903,1.398347141,31.84672801,23.1083695,fuite_gaz
1/1/2025 2:01,0.974769902,1.897945912,200.5299874,0.891749997,0,246.8322904,8.759287256,33.48086093,40.26044782,incendie
1/1/2025 2:02,0.126666482,1.36183364,482.3903291,0.988880871,0,245.072168,16.87537694,33.28811638,73.06518099,fuite_gaz
1/1/2025 2:03,0.623711103,1.506797719,358.0376012,0.830664217,1,218.815159,11.9397871,30.42790571,25.32046576,fuite_gaz
1/1/2025 2:04,0.062421261,1.654066177,390.2681907,0.93218107,1,232.2074904,17.0971487,16.92902408,31.7344681,fuite_gaz
1/1/2025 2:05,0.740986229,2.208117728,476.4880316,0.19763113,1,226.426192,19.01718191,25.80292592,78.04035788,fuite_gaz
1/1/2025 2:06,0.494791818,1.04406672,157.5206446,0.256883859,1,231.2945046,6.685505741,27.74931494,44.68830473,incendie
1/1/2025 2:07,0.216786283,4.800575542,305.2809364,0.862066099,0,241.1852289,2.659125243,30.85227808,72.3587878,incendie
1/1/2025 2:08,0.155104452,1.495276371,68.32661202,0.479463729,0,224.1791657,1.678460832,32.15724509,43.00298077,normal
1/1/2025 2:09,0.881466858,2.532595489,95.34140958,0.716972427,1,229.0883883,2.528390847,23.28079539,51.09839255,incendie
1/1/2025 2:10,0.255889453,4.518110239,214.964114,0.561909092,0,234.3191675,13.64969797,18.08437012,76.81619966,normal
1/1/2025 2:11,1.387680178,1.426271881,357.1258328,0.30563874,0,220.8225357,2.391301487,23.15583252,77.38273422,fuite_eau
1/1/2025 2:12,0.87159171,2.934417007,424.2621211,0.284834848,0,234.2641888,19.04815044,33.05189921,29.93209574,fuite_gaz
1/1/2025 2:13,0.520304707,4.37913439,165.3818911,0.748179602,0,215.9564933,13.17965896,23.15420129,60.60531342,normal
1/1/2025 2:14,0.886373237,3.227850496,387.0847461,0.532095113,1,234.8658533,19.11058493,13.52043853,45.45302135,fuite_gaz
1/1/2025 2:15,0.034205807,1.841374382,150.9310209,0.359385681,0,215.7292669,11.27011947,20.87425165,28.98578114,normal
1/1/2025 2:16,1.43783882,3.942038126,52.72502275,0.617039699,0,241.0263982,4.046377153,29.02815168,21.54640679,normal
1/1/2025 2:17,0.723455155,3.725364251,74.48586123,0.419937585,0,217.7608462,3.363534951,34.34081085,50.46778307,normal
1/1/2025 2:18,1.174102841,2.448743626,313.5013803,0.475074843,1,235.8447332,15.35778027,20.56311695,25.62409259,incendie
1/1/2025 2:19,0.124095,1.185180646,273.7163957,0.677909701,0,233.2479131,0.002156466,29.92833351,76.30217868,normal
1/1/2025 2:20,0.729987496,1.03145876,171.6913526,0.457965202,1,227.0132576,17.50568598,16.82031933,34.99644222,incendie
1/1/2025 2:21,0.736060492,4.301571533,52.94653637,0.949940613,1,235.818373,0.590110893,19.09211007,46.38922375,incendie
1/1/2025 2:22,1.406739682,2.286229446,305.6046572,0.485192633,1,243.8606411,12.08869437,17.44867688,63.58259965,incendie
1/1/2025 2:23,0.857592079,1.551079594,417.9229866,0.961822821,0,214.8067658,7.777319225,26.9545638,50.46027681,fuite_gaz
1/1/2025 2:24,0.710234102,3.074204905,80.84519507,0.847688155,0,237.0571593,12.23136852,32.93329847,42.64143615,incendie
1/1/2025 2:25,0.400463495,4.683333183,381.4135058,0.890927362,1,226.4049642,15.64329793,30.47080196,57.77613204,fuite_gaz
1/1/2025 2:26,0.497353496,1.033923458,335.5441709,0.76327533,1,236.9569893,2.239084594,24.83368028,31.86119741,incendie
1/1/2025 2:28,0.65836719,2.66817973,71.75360974,0.532667661,0,236.1135025,11.91558121,31.26041247,77.78946963,normal
1/1/2025 2:29,0.03241812,3.703863627,465.6071374,0.551655121,0,216.3931024,7.639213964,33.4461278,67.08541279,fuite_gaz
1/1/2025 2:31,1.344241158,4.590193754,229.8231324,0.214394873,1,231.9779461,16.23248908,26.40822064,74.75842578,incendie
1/1/2025 2:32,0.210373633,1.176338222,437.6639309,0.034161828,0,215.0750772,3.241356794,29.92454353,72.49241199,fuite_gaz
1/1/2025 2:33,0.831054215,2.360563479,430.510203,0.745560302,0,235.7444442,1.770950168,22.17922287,36.28796542,fuite_gaz
1/1/2025 2:34,0.162863612,2.405391558,377.2674289,0.124863506,0,238.5296762,18.45770434,20.61017617,76.05194411,fuite_gaz
1/1/2025 2:35,1.00836014,2.360508904,423.2119923,0.582149131,1,240.5006134,11.69734722,34.0863224,49.12107757,fuite_gaz
1/1/2025 2:36,0.421850676,2.950743648,105.9478164,0.137923098,1,214.7960878,9.268847458,23.79694108,75.96941109,incendie
1/1/2025 2:37,0.989133952,4.162308181,392.4119998,0.066546731,0,238.2057582,1.546074732,24.38513894,52.98036488,fuite_gaz
1/1/2025 2:38,1.090491921,2.271530466,197.6153373,0.533594369,1,224.6473542,10.83550947,12.92975897,25.80437027,incendie
1/1/2025 2:39,1.152971238,3.977932827,440.3726571,0.873095893,0,218.449125,5.429751705,22.87121738,28.35023601,fuite_gaz
1/1/2025 2:40,0.161611419,1.585861885,216.6041597,0.356014435,0,230.9738431,3.861903422,19.46785843,49.87140566,normal
1/1/2025 2:41,1.374017768,3.242899423,74.43677845,0.919227509,1,232.9087579,7.821216225,16.98357542,21.4900437,incendie
1/1/2025 2:42,0.345320986,2.500352103,236.4711065,0.010307138,0,228.2705607,0.713778446,34.12289228,66.10445013,normal
1/1/2025 2:43,0.056118834,3.156843209,390.5496658,0.465739008,1,243.6338048,11.95728342,33.23335468,38.46052265,fuite_gaz
1/1/2025 2:44,0.832278704,1.430999001,275.4194274,0.146764441,0,216.2318735,12.42205963,34.44127297,21.87846098,normal
1/1/2025 2:45,0.556383426,4.813851387,393.6352603,0.315780489,0,226.2861398,13.89998571,18.74695566,58.91920795,fuite_gaz
1/1/2025 2:46,1.244684615,4.624856467,65.87318339,0.023731728,1,220.6806511,0.456891519,26.25509345,56.33984899,incendie
1/1/2025 2:47,1.212377208,4.305585217,129.7238916,0.035347487,0,211.9520066,3.511644487,17.699353,27.59460961,normal
1/1/2025 2:48,0.475708339,4.571131294,303.623569,0.712813687,0,223.5625609,15.44704551,21.11395986,30.87583867,normal
1/1/2025 2:49,1.429349093,1.586751481,223.3911892,0.654540078,0,238.7230268,11.49357804,16.65930372,64.60549248,fuite_eau
1/1/2025 2:50,0.436376757,3.014887092,356.0790847,0.208335451,1,230.9299608,0.181092832,24.61097981,29.06599019,fuite_gaz
1/1/2025 2:51,0.772585694,2.271636635,483.1494049,0.901148977,0,226.7498615,14.61405147,17.21885535,20.38684918,fuite_gaz
1/1/2025 2:52,0.383947636,4.549543765,346.9378823,0.687976936,0,228.9881912,8.332039378,17.32910532,79.98278502,normal
1/1/2025 2:53,1.404065355,1.75775073,237.8133027,0.3361731,1,222.5000766,5.261463704,20.53204085,37.4104406,fuite_eau
1/1/2025 2:54,0.246911726,1.879781421,294.0638083,0.407653179,0,214.8865407,15.08505843,10.57219792,73.46310262,normal
1/1/2025 2:55,0.067365929,3.746857825,460.7719168,0.292555797,1,233.6171906,7.207295725,32.45862484,44.84456595,fuite_gaz
1/1/2025 2:56,0.65264559,1.355598636,352.845161,0.830598212,0,242.6157005,9.07226973,15.55252642,77.76665969,fuite_gaz
1/1/2025 2:57,1.488563346,3.929468708,411.430774,0.493959934,0,241.5621298,17.21554588,25.7703635,45.79300477,fuite_gaz
1/1/2025 2:58,1.337515899,2.072509153,185.6832841,0.135307588,1,219.3336717,2.993815913,11.70434859,64.95818284,incendie
1/1/2025 2:59,1.122912029,3.643741461,384.9445206,0.201713746,0,227.3715066,11.31315295,19.54162671,77.93865184,fuite_gaz
1/1/2025 3:00,1.336188736,4.492151145,112.7441162,0.296579073,0,232.0848912,2.078982724,11.0991838,36.93886811,normal
1/1/2025 3:01,1.34016996,3.438445493,387.3990274,0.403153175,0,242.0980875,19.55712585,34.94521699,21.78200541,fuite_gaz
1/1/2025 3:02,0.778287541,1.850734933,446.7013668,0.592639902,0,217.8602933,6.237109747,31.72276362,46.91838347,fuite_gaz
1/1/2025 3:03,0.473893578,1.196662102,455.1046102,0.96416498,0,215.2892716,18.2045585,31.30094402,65.67736302,fuite_gaz
1/1/2025 3:04,1.158018648,1.178455887,102.4655275,0.261928644,1,247.2649428,7.340174593,15.1567236,53.84019024,incendie
1/1/2025 3:05,0.992491895,1.355247528,423.4469237,0.328403566,1,215.8287928,16.92344587,24.2183606,70.11530026,fuite_gaz
1/1/2025 3:07,0.141700002,2.392871416,265.278629,0.372551955,0,233.958942,4.650991877,19.47233657,24.07608675,normal
1/1/2025 3:08,1.120184417,1.97242791,357.1346884,0.675077466,1,229.9599329,12.93842352,10.87524347,33.25512961,fuite_gaz
1/1/2025 3:09,0.393690774,1.877226231,267.9121002,0.963061211,1,217.5575886,4.66683498,20.50713024,33.72460551,incendie
1/1/2025 3:10,1.405219726,4.794326128,202.959321,0.740189529,0,244.4202608,0.379525134,32.30005969,40.11568491,normal
1/1/2025 3:11,0.361455863,1.475266304,357.7195209,0.117996513,1,216.8866036,6.009569125,12.77803347,38.70702037,fuite_gaz
1/1/2025 3:12,0.184136899,2.219257643,347.3954488,0.890038602,0,226.0507171,14.211159,12.18631365,34.05321434,incendie
1/1/2025 3:13,1.246669008,2.885909048,312.3016948,0.838679129,1,211.9213791,3.570863794,24.95811185,27.30976645,incendie
1/1/2025 3:14,0.229926475,1.001798104,287.7928991,0.189022444,1,210.9019167,12.55603645,15.6704503,51.30992157,incendie
1/1/2025 3:15,0.268902462,4.68381275,367.5829546,0.934342876,0,239.1830569,15.29772384,19.71924972,62.68397326,fuite_gaz
1/1/2025 3:16,0.899074187,1.396394363,231.3666755,0.714099044,1,218.3097118,6.206785549,19.98315203,74.49964456,incendie
1/1/2025 3:17,1.311843061,3.729882403,80.94571148,0.782817339,0,234.0316371,2.041534531,27.4997191,36.54611028,normal
1/1/2025 3:18,0.294651999,3.515461909,291.8545296,0.459139664,1,238.9361784,11.9318363,10.70459033,59.63224593,incendie
1/1/2025 3:19,0.465485509,4.23625542,375.5549985,0.200683691,1,229.671466,2.627118635,26.47775777,51.6536115,fuite_gaz
1/1/2025 3:20,1.166107257,3.605550922,184.6219584,0.799105215,1,236.2572531,0.051961584,22.26356246,73.03304718,incendie
1/1/2025 3:21,1.457739639,4.077549669,113.3380122,0.477442745,1,219.6459402,2.61468188,22.81977449,61.70375142,incendie
1/1/2025 3:22,0.751111779,2.684994435,460.3285374,0.967430346,0,242.7144806,5.332955066,27.67778593,30.97720831,fuite_gaz
1/1/2025 3:23,0.215846254,2.954817978,438.6873491,0.153334519,1,218.2493583,13.54758483,26.03257053,35.97979806,fuite_gaz
1/1/2025 3:24,0.020904432,3.806648409,328.2953987,0.355403514,1,233.6245452,6.651892091,26.91671581,57.46901359,incendie
1/1/2025 3:25,0.344484045,3.273706884,403.9732192,0.735547049,0,243.4345316,18.37137144,17.47596527,65.07092464,fuite_gaz
1/1/2025 3:26,0.197733327,3.046154201,485.9623916,0.572281617,1,241.7280238,14.84525494,31.31483341,24.72198378,fuite_gaz
1/1/2025 3:28,0.182748757,2.032433043,159.8817581,0.701610537,0,224.6872987,13.30590867,21.5077541,30.22513489,normal
1/1/2025 3:29,0.759494897,2.433988964,337.4653957,0.733351062,0,244.1031446,0.427783633,22.54330623,76.57620433,normal
1/1/2025 3:30,1.041393653,1.037137542,461.5671542,0.577299013,1,244.0376085,2.97762139,16.12746027,77.82538433,fuite_gaz
1/1/2025 3:31,0.871674914,2.669453798,360.5666906,0.319103398,0,235.456373,5.391866375,29.71249455,71.5520706,fuite_gaz
1/1/2025 3:32,0.299663477,1.011073903,61.80817602,0.618759454,1,214.3412476,14.06662456,16.95342972,71.63207519,incendie
1/1/2025 3:33,1.206186789,3.260061744,462.7096717,0.545242501,1,226.1706912,12.9052476,24.4859978,77.66838018,fuite_gaz
1/1/2025 3:34,1.073110694,3.816115076,389.1538649,0.797656001,0,248.4460812,4.10447574,33.34434364,37.16402725,fuite_gaz
1/1/2025 3:35,1.108476006,3.248594526,230.823956,0.653457845,1,214.2615479,13.96121816,23.78964541,51.3568686,incendie
1/1/2025 3:36,0.196586627,3.774079893,494.3713502,0.496771747,0,242.0561349,5.580989389,10.95415963,28.0342308,fuite_gaz
1/1/2025 3:37,0.185630705,1.000052674,374.7556998,0.018704705,1,226.7128327,13.36917552,34.20411637,47.37081459,fuite_gaz
1/1/2025 3:38,1.391343827,1.237767893,421.4484868,0.166940319,0,239.7896351,6.215763267,24.11067262,26.27929488,fuite_eau
